shadow_rank,shadow_family,selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,train_turnover_proxy,train_return_per_turnover_proxy_bps,train_return_per_turnover_proxy_pass,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,validation_turnover_proxy,validation_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_pass,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_turnover_proxy,locked_oos_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_pass,locked_oos_liquidation_count,locked_oos_account_wipeout_count,avg_bbo_spread_bps_assumption,bbo_spread_multiplier,return_per_turnover_proxy_threshold_bps,execution_efficiency_proxy_gate_pass,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
29,thin_sample_shadow,43,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_7p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.1,0.7000000000000001,7000.000000000001,7000.000000000001,True,0.1663529027542454,0.10099697932847407,0.9661799848448567,0.07075728554007969,0.06426655737351464,1.6471077042137394,42,29.400000000000002,56.58261998443721,True,0.050522735702561716,0.011664793358210693,2.0077860378374965,0.6488524691732792,0.641371008888646,19.00771794757534,8,5.6000000000000005,90.21917089743162,True,3.2926345028820485,-0.0015022097499338694,0.0015022097499338694,-2.8029452799069166,-0.08394158892769572,-0.0838156801957084,-7.816160067892357,1,0.7000000000000001,-21.46013928476956,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
30,thin_sample_shadow,44,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.1,0.7000000000000001,7000.000000000001,7000.000000000001,True,0.1663529027542454,0.10099697932847407,0.9661799848448567,0.07075728554007969,0.06426655737351464,1.6471077042137394,42,29.400000000000002,56.58261998443721,True,0.050522735702561716,0.011664793358210693,2.0077860378374965,0.6488524691732792,0.641371008888646,19.00771794757534,8,5.6000000000000005,90.21917089743162,True,3.2926345028820485,-0.0015022097499338694,0.0015022097499338694,-2.8029452799069166,-0.08394158892769572,-0.0838156801957084,-7.816160067892357,1,0.7000000000000001,-21.46013928476956,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
31,thin_sample_shadow,45,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.175,0.5249999999999999,5249.999999999999,5249.999999999999,True,0.2112931094561492,0.042079527127331554,1.8314392410482312,0.247599193249671,0.23760105328258396,5.021280510514811,42,22.049999999999997,95.82453943589535,True,0.03790541022974048,0.008749638740687777,2.00824495581405,0.649331085976647,0.6436989526829124,18.650955393874305,8,4.199999999999999,90.25097673747734,True,5.574220359983579,-0.0011266573124504298,0.0011266573124504298,-2.8029452799069183,-0.08394158892769572,-0.08384712195461763,-7.826223434850859,1,0.5249999999999999,-21.460139284770094,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
32,thin_sample_shadow,46,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_3p0x_0p175alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.175,0.5249999999999999,5249.999999999999,5249.999999999999,True,0.2112931094561492,0.042079527127331554,1.8314392410482312,0.247599193249671,0.23760105328258396,5.021280510514811,42,22.049999999999997,95.82453943589535,True,0.03790541022974048,0.008749638740687777,2.00824495581405,0.649331085976647,0.6436989526829124,18.650955393874305,8,4.199999999999999,90.25097673747734,True,5.574220359983579,-0.0011266573124504298,0.0011266573124504298,-2.8029452799069183,-0.08394158892769572,-0.08384712195461763,-7.826223434850859,1,0.5249999999999999,-21.460139284770094,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
33,thin_sample_shadow,49,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.1,0.5,5000.0,5000.0,True,0.20052266550095488,0.04010321020255953,1.8313079232597347,0.24745548041344043,0.23791435117794568,5.000164936625367,42,21.0,95.48698357188327,True,0.03610212697733961,0.008333129059979948,2.0083105087674613,0.6493994032860572,0.6440325965402532,18.600413555606647,8,4.0,90.25531744334903,True,5.554317218672957,-0.0010730069642385098,0.0010730069642385098,-2.802945279906917,-0.08394158892769572,-0.08385161556023694,-7.827662264019408,1,0.5,-21.460139284770197,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
34,thin_sample_shadow,50,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.125,0.5,5000.0,5000.0,True,0.20052266550095488,0.04010321020255953,1.8313079232597347,0.24745548041344043,0.23791435117794568,5.000164936625367,42,21.0,95.48698357188327,True,0.03610212697733961,0.008333129059979948,2.0083105087674613,0.6493994032860572,0.6440325965402532,18.600413555606647,8,4.0,90.25531744334903,True,5.554317218672957,-0.0010730069642385098,0.0010730069642385098,-2.802945279906917,-0.08394158892769572,-0.08385161556023694,-7.827662264019408,1,0.5,-21.460139284770197,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
35,thin_sample_shadow,51,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.1,0.5,5000.0,5000.0,True,0.20052266550095488,0.04010321020255953,1.8313079232597347,0.24745548041344043,0.23791435117794568,5.000164936625367,42,21.0,95.48698357188327,True,0.03610212697733961,0.008333129059979948,2.0083105087674613,0.6493994032860572,0.6440325965402532,18.600413555606647,8,4.0,90.25531744334903,True,5.554317218672957,-0.0010730069642385098,0.0010730069642385098,-2.802945279906917,-0.08394158892769572,-0.08385161556023694,-7.827662264019408,1,0.5,-21.460139284770197,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
36,thin_sample_shadow,52,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.125,0.5,5000.0,5000.0,True,0.20052266550095488,0.04010321020255953,1.8313079232597347,0.24745548041344043,0.23791435117794568,5.000164936625367,42,21.0,95.48698357188327,True,0.03610212697733961,0.008333129059979948,2.0083105087674613,0.6493994032860572,0.6440325965402532,18.600413555606647,8,4.0,90.25531744334903,True,5.554317218672957,-0.0010730069642385098,0.0010730069642385098,-2.802945279906917,-0.08394158892769572,-0.08385161556023694,-7.827662264019408,1,0.5,-21.460139284770197,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
37,thin_sample_shadow,53,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_7p0x_0p075alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.075,0.525,5250.0,5250.0,True,0.12513334793034403,0.07576850489903203,0.9640584058591204,0.07049807670957639,0.06553275764119261,1.6515219364179727,42,22.05,56.74981765548482,True,0.03790541022974048,0.008749638740687777,2.00824495581405,0.649331085976647,0.6436989526829124,18.650955393874305,8,4.2,90.25097673747732,True,3.3012002026076153,-0.0011266573124504298,0.0011266573124504298,-2.8029452799069183,-0.08394158892769572,-0.08384712195461763,-7.826223434850859,1,0.525,-21.46013928477009,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
38,thin_sample_shadow,54,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p075alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.075,0.525,5250.0,5250.0,True,0.12513334793034403,0.07576850489903203,0.9640584058591204,0.07049807670957639,0.06553275764119261,1.6515219364179727,42,22.05,56.74981765548482,True,0.03790541022974048,0.008749638740687777,2.00824495581405,0.649331085976647,0.6436989526829124,18.650955393874305,8,4.2,90.25097673747732,True,3.3012002026076153,-0.0011266573124504298,0.0011266573124504298,-2.8029452799069183,-0.08394158892769572,-0.08384712195461763,-7.826223434850859,1,0.525,-21.46013928477009,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.460_not_above_10.000;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
39,long_only_crypto_residual_reversal_shadow,72,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_8p0x_0p2alloc,alpha_zoo_high_confidence_long_only,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,family_crypto_residual_reversal_abs_score_ge_1.5,8.0,0.2,1.6,16000.0,16000.0,True,0.05078387862526279,0.15428158574870718,0.3375550880039019,0.04602489935201167,0.03987319898390159,0.3291635769675017,83,132.8,3.824087245878222,False,0.1417318366754563,0.03121375818048141,2.651172067242854,0.45384145719183977,0.4401041525984074,22.85894823550242,18,28.8,49.21244329008899,True,0.3583096064827687,0.018620495328067976,0.01813684511146791,1.8151785349521334,0.32200679473388055,0.3162706430672652,8.600055079943928,13,20.8,8.952161215417297,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_trade_event_count_18_below_30;locked_oos_trade_event_count_13_below_20;train_validation_return_ratio_0.3583_below_0.50;train_return_per_turnover_proxy_bps_3.824_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.952_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}"
40,thin_sample_shadow,78,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_7p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,7.0,0.15,1.05,10500.0,10500.0,True,0.1646795843255402,0.057178750908133444,1.0755689720032673,0.10744485463589643,0.10163357383375289,2.88008362739724,16,16.8,98.02356209853582,True,0.007523776512800229,6.627825272276233e-05,1.9980234954019562,4.928300393400607,4.927973775909276,466.57512452408685,2,2.1,35.82750720381061,True,21.887888887365303,-0.010913781123448207,0.013947064441244827,-2.133043330710681,-0.06542729626854653,-0.06452732944653429,-5.9226417293836375,2,2.1,-51.970386302134315,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0075_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.970_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
41,thin_sample_shadow,79,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_6p0x_0p175alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,6.0,0.175,1.0499999999999998,10499.999999999998,10499.999999999998,True,0.16467958432553997,0.05717875090813346,1.0755689720032666,0.10744485463589629,0.10163357383375275,2.8800836273972354,16,16.799999999999997,98.0235620985357,True,0.007523776512800229,6.627825272276233e-05,1.9980234954019562,4.928300393400607,4.927973775909276,466.57512452408685,2,2.0999999999999996,35.82750720381062,True,21.887888887365275,-0.010913781123448207,0.013947064441244827,-2.133043330710681,-0.06542729626854653,-0.06452732944653429,-5.9226417293836375,2,2.0999999999999996,-51.97038630213433,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0075_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.970_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
42,thin_sample_shadow,81,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_7p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,7.0,0.15,1.05,10500.0,10500.0,True,0.08254419132066326,0.03451226768204296,0.7393640154767688,0.09721878168367794,0.09397547493710155,2.391734790687537,30,31.5,26.20450518116294,True,0.059487474858140876,0.0034852986610939595,2.782015556179128,1.0361007086496719,1.0325021303571613,75.92989103043053,7,7.3500000000000005,80.9353399430488,True,1.3875894298338514,-0.045443744460018864,0.04546871173748768,-6.492614959029229,-0.5895566726500027,-0.563916132573882,-6.731617914150352,11,11.55,-39.34523329871763,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.345_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
43,thin_sample_shadow,82,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_6p0x_0p175alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,6.0,0.175,1.0499999999999998,10499.999999999998,10499.999999999998,True,0.08254419132066326,0.03451226768204296,0.7393640154767688,0.09721878168367794,0.09397547493710155,2.391734790687537,30,31.499999999999993,26.204505181162947,True,0.059487474858140876,0.0034852986610939595,2.782015556179128,1.0361007086496719,1.0325021303571613,75.92989103043053,7,7.349999999999999,80.93533994304883,True,1.3875894298338514,-0.045443744460018864,0.04546871173748768,-6.492614959029229,-0.5895566726500027,-0.563916132573882,-6.731617914150352,11,11.549999999999997,-39.345233298717645,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.345_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
44,thin_sample_shadow,86,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_5p0x_0p2alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,5.0,0.2,1.0,10000.0,10000.0,True,0.15681217500982392,0.05451103211527022,1.0755689720032682,0.1074448546358965,0.10189068806645878,2.876705300281702,16,16.0,98.00760938113994,True,0.007165524256586009,6.312214545023398e-05,1.9980234954019611,4.928300393401871,4.927989328142724,466.32097731155255,2,2.0,35.827621282930046,True,21.88425708917167,-0.010392131510781333,0.013282918515471254,-2.1330433307106498,-0.06542729626854571,-0.06456962322467763,-5.932076979245773,2,2.0,-51.960657553906664,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.961_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
45,thin_sample_shadow,89,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_5p0x_0p2alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,5.0,0.2,1.0,10000.0,10000.0,True,0.07876404323964259,0.03288382574225779,0.7393640154767815,0.09721878168367958,0.09412363642524423,2.3952214032817305,30,30.0,26.254681079880864,True,0.05661752692910649,0.003319347920857241,2.7820155561791293,1.036100708649672,1.0326729079796442,75.55015355872943,7,7.0,80.88218132729499,True,1.391160079073514,-0.04331853057457047,0.043342361903633386,-6.492614959029208,-0.5895566726500012,-0.5650654034350948,-6.779674787810133,11,11.0,-39.380482340518604,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.380_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
46,thin_sample_shadow,92,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_6p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,6.0,0.15,0.8999999999999999,9000.0,9000.0,True,0.14107750520207207,0.04915920064064668,1.0755689720032664,0.10744485463589651,0.10241043930252682,2.869808771573553,16,14.399999999999999,97.97048972366117,True,0.00644901289940969,5.6809930905177275e-05,1.9980234954019704,4.92830039340465,4.928020432904357,465.8130493169038,2,1.7999999999999998,35.82784944116494,True,21.875829278459904,-0.00934941601034156,0.011954626663924106,-2.1330433307106964,-0.06542729626854692,-0.06465437732543289,-5.95098845883216,2,1.7999999999999998,-51.941200057453116,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0064_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.941_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
