selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_liquidation_count,locked_oos_account_wipeout_count,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
483,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_2p0x_0p05alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,2.0,0.05,0.1,1000.0,1000.0,True,0.03789058094983333,0.008108909230114581,1.8291599409936585,0.2451659747253994,0.24319393716362536,4.672709963149745,42,0.00722542641388646,0.00166705797919765,2.0093591260434036,0.6504905408897131,0.6494079402012463,17.80620255583295,8,5.244061565281722,-0.00021460139284767976,0.00021460139284767976,-2.802945279906917,-0.08394158892769572,-0.08392357881079017,-7.850724575665762,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;validation_return_0.0072_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
484,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_1p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,1.0,0.1,0.1,1000.0,1000.0,True,0.03789058094983333,0.008108909230114581,1.8291599409936585,0.2451659747253994,0.24319393716362536,4.672709963149745,42,0.00722542641388646,0.00166705797919765,2.0093591260434036,0.6504905408897131,0.6494079402012463,17.80620255583295,8,5.244061565281722,-0.00021460139284767976,0.00021460139284767976,-2.802945279906917,-0.08394158892769572,-0.08392357881079017,-7.850724575665762,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;validation_return_0.0072_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
485,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_family_volume_vwap_pressure_abs_score_ge_1_alpha_zoo_default_11p0x_0p075alloc,alpha_zoo_default,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_family_volume_vwap_pressure_abs_score_ge_1,11.0,0.075,0.825,8250.0,8250.0,True,0.049784859839033135,0.14527753676484917,0.31854173662558843,0.05911664057529376,0.0516177421433454,0.3426879402533957,221,0.10645620762567942,0.04131498959414896,2.2837353914984817,0.4424071881847618,0.4248543357252443,12.304768161350232,45,0.46765577085073623,-0.046200288310544235,0.04676680668192068,-6.015442207894439,-0.7363506854931263,-0.7034524602735899,-6.636911456471704,22,0.0,0.0,True,False,False,False,False,False,False,train_validation_return_ratio_0.4677_below_0.50;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.0, ""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""SHORT""}"
486,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_5p0x_0p1alloc,alpha_zoo_range_sweep_blend,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_symbol_bnb_usdt_abs_score_ge_2,5.0,0.1,0.5,5000.0,5000.0,True,0.04005330454448419,0.0156257714813047,1.1726045506570757,0.1367204239225756,0.13461693052862073,2.5632849291572946,36,0.02292353867915775,0.0022785332794837965,2.846228643121934,0.6734875737400547,0.6719564984958666,42.335139461895544,7,1.7472566127367128,0.0002747308059203313,0.006574773907182161,0.12004190955812462,0.010073657371743126,0.010007857968306319,0.3285979436738154,5,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_36_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""side"": ""LONG"", ""symbol"": ""BNB/USDT""}"
487,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_4p0x_0p125alloc,alpha_zoo_range_sweep_blend,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_symbol_bnb_usdt_abs_score_ge_2,4.0,0.125,0.5,5000.0,5000.0,True,0.04005330454448419,0.0156257714813047,1.1726045506570757,0.1367204239225756,0.13461693052862073,2.5632849291572946,36,0.02292353867915775,0.0022785332794837965,2.846228643121934,0.6734875737400547,0.6719564984958666,42.335139461895544,7,1.7472566127367128,0.0002747308059203313,0.006574773907182161,0.12004190955812462,0.010073657371743126,0.010007857968306319,0.3285979436738154,5,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_36_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""side"": ""LONG"", ""symbol"": ""BNB/USDT""}"
488,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p075alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,4.0,0.075,0.3,3000.0,3000.0,True,0.026491427088142228,0.01888305582433534,0.7076351629127245,0.14122538264725262,0.13860803930338514,1.4029205513443264,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663171077,-0.0022729933490558407,0.0022729933490558407,-2.9752029589056956,-0.12599969390178667,-0.12571394693651639,-7.795552202055019,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
489,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_2p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,2.0,0.15,0.3,3000.0,3000.0,True,0.026491427088142228,0.01888305582433534,0.7076351629127245,0.14122538264725262,0.13860803930338514,1.4029205513443264,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663171077,-0.0022729933490558407,0.0022729933490558407,-2.9752029589056956,-0.12599969390178667,-0.12571394693651639,-7.795552202055019,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
490,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_4p0x_0p075alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,4.0,0.075,0.3,3000.0,3000.0,True,0.026491427088142228,0.01888305582433534,0.7076351629127245,0.14122538264725262,0.13860803930338514,1.4029205513443264,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663171077,-0.0022729933490558407,0.0022729933490558407,-2.9752029589056956,-0.12599969390178667,-0.12571394693651639,-7.795552202055019,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
491,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_2p0x_0p15alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,2.0,0.15,0.3,3000.0,3000.0,True,0.026491427088142228,0.01888305582433534,0.7076351629127245,0.14122538264725262,0.13860803930338514,1.4029205513443264,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663171077,-0.0022729933490558407,0.0022729933490558407,-2.9752029589056956,-0.12599969390178667,-0.12571394693651639,-7.795552202055019,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
492,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p05alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,6.0,0.05,0.30000000000000004,3000.0000000000005,3000.0000000000005,True,0.02649142708814156,0.01888305582433555,0.7076351629127093,0.14122538264724846,0.138608039303381,1.4029205513442755,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663170274,-0.0022729933490559517,0.0022729933490559517,-2.975202958905687,-0.1259996939017863,-0.12571394693651602,-7.795552202055029,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
493,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.1,0.30000000000000004,3000.0000000000005,3000.0000000000005,True,0.02649142708814156,0.01888305582433555,0.7076351629127093,0.14122538264724846,0.138608039303381,1.4029205513442755,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663170274,-0.0022729933490559517,0.0022729933490559517,-2.975202958905687,-0.1259996939017863,-0.12571394693651602,-7.795552202055029,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
494,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_6p0x_0p05alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,6.0,0.05,0.30000000000000004,3000.0000000000005,3000.0000000000005,True,0.02649142708814156,0.01888305582433555,0.7076351629127093,0.14122538264724846,0.138608039303381,1.4029205513442755,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663170274,-0.0022729933490559517,0.0022729933490559517,-2.975202958905687,-0.1259996939017863,-0.12571394693651602,-7.795552202055029,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
495,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_trx_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_3p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_trx_usdt_abs_score_ge_1.5,3.0,0.1,0.30000000000000004,3000.0000000000005,3000.0000000000005,True,0.02649142708814156,0.01888305582433555,0.7076351629127093,0.14122538264724846,0.138608039303381,1.4029205513442755,55,0.00831418460248523,0.001666911140169338,2.2155762047575496,0.4195634072788766,0.4188651962170732,20.52527721047947,9,3.1862928663170274,-0.0022729933490559517,0.0022729933490559517,-2.975202958905687,-0.1259996939017863,-0.12571394693651602,-7.795552202055029,2,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0083_below_0.02;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""TRX/USDT""}"
496,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_2p0x_0p075alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,2.0,0.075,0.15,1500.0,1500.0,True,0.05489909534576132,0.03865570023102166,1.0226169871784356,0.2954540067677409,0.2844580804803988,1.420206981574845,405,0.0017287209321323882,0.016922615626675856,0.22200806870310075,0.04773980979969331,0.046945371325303624,0.416162012374774,86,31.757060567342663,0.0028288512863245963,0.016278902428847965,0.5504451796664492,0.1671563134193735,0.1644787794176181,1.3785700897942588,53,0.0,0.0,True,False,False,True,False,False,False,validation_return_0.0017_below_0.02,,"{""abs_factor_score_min"": 1.5}"
497,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_1p0x_0p15alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,1.0,0.15,0.15,1500.0,1500.0,True,0.05489909534576132,0.03865570023102166,1.0226169871784356,0.2954540067677409,0.2844580804803988,1.420206981574845,405,0.0017287209321323882,0.016922615626675856,0.22200806870310075,0.04773980979969331,0.046945371325303624,0.416162012374774,86,31.757060567342663,0.0028288512863245963,0.016278902428847965,0.5504451796664492,0.1671563134193735,0.1644787794176181,1.3785700897942588,53,0.0,0.0,True,False,False,True,False,False,False,validation_return_0.0017_below_0.02,,"{""abs_factor_score_min"": 1.5}"
498,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_3p0x_0p05alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,3.0,0.05,0.15000000000000002,1500.0000000000002,1500.0000000000002,True,0.054899095345761095,0.03865570023102167,1.0226169871784312,0.29545400676773964,0.28445808048039756,1.420206981574839,405,0.0017287209321321662,0.01692261562667586,0.2220080687030875,0.04773980979969045,0.04694537132530081,0.41616201237472145,86,31.757060567346613,0.0028288512863245963,0.016278902428847965,0.550445179666428,0.16715631341936688,0.16447877941761158,1.3785700897942588,53,0.0,0.0,True,False,False,True,False,False,False,validation_return_0.0017_below_0.02,,"{""abs_factor_score_min"": 1.5}"
499,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_9p0x_0p075alloc,alpha_zoo_default,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,9.0,0.075,0.6749999999999999,6749.999999999999,6749.999999999999,True,0.06380066884689461,0.06068716949582224,0.6627958027516502,0.09301194742019568,0.08769027296182641,1.0513040792137573,95,0.06713545600287985,0.009133615509409656,2.9994827327641658,0.870044006430369,0.8621692836891294,33.080197462520395,14,0.9503274818623086,-0.028083575009904882,0.03216596555100036,-5.766645331770907,-0.6006065886147207,-0.5818895494137897,-6.233976010391578,12,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_14_below_30;locked_oos_trade_event_count_12_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
500,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_6p0x_0p125alloc,alpha_zoo_range_sweep_blend,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_2,6.0,0.125,0.75,7500.0,7500.0,True,0.05962010386056127,0.06825475357255198,0.8090630091247054,0.0845002245616114,0.07910119218193813,0.8734937969878913,66,0.08105339395533173,0.005223660472234733,4.206331778056277,1.1935560582222724,1.1873537254998183,71.31698159281622,14,0.7355657912784962,-0.010992060682779803,0.019330638785868173,-2.1598770607839035,-0.22138474160193547,-0.21718638994863174,-4.302689614632182,10,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_66_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_10_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""BNB/USDT""}"
501,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_5p0x_0p15alloc,alpha_zoo_range_sweep_blend,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_2,5.0,0.15,0.75,7500.0,7500.0,True,0.05962010386056127,0.06825475357255198,0.8090630091247054,0.0845002245616114,0.07910119218193813,0.8734937969878913,66,0.08105339395533173,0.005223660472234733,4.206331778056277,1.1935560582222724,1.1873537254998183,71.31698159281622,14,0.7355657912784962,-0.010992060682779803,0.019330638785868173,-2.1598770607839035,-0.22138474160193547,-0.21718638994863174,-4.302689614632182,10,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_66_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_10_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""BNB/USDT""}"
502,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_family_volume_vwap_pressure_abs_score_ge_1p5_alpha_zoo_default_4p0x_0p175alloc,alpha_zoo_default,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_family_volume_vwap_pressure_abs_score_ge_1.5,4.0,0.175,0.7,7000.0,7000.0,True,0.059803506113357274,0.09124922563000018,0.41562444107359287,0.05437858909655105,0.049831503032826616,0.6553864506845257,94,0.08793080654337393,0.02323947154737468,3.137522271912281,0.39609583271192683,0.38709983706251905,17.571858444394405,20,0.6801200678610607,-0.0226517944839556,0.02314438869999136,-5.995746481192079,-0.47491396354073057,-0.46417100927871663,-7.117859553285045,9,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_9_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""SHORT""}"
503,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_family_volume_vwap_pressure_abs_score_ge_1p5_alpha_zoo_default_7p0x_0p1alloc,alpha_zoo_default,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_family_volume_vwap_pressure_abs_score_ge_1.5,7.0,0.1,0.7000000000000001,7000.000000000001,7000.000000000001,True,0.05980350611335705,0.09124922563000018,0.41562444107359214,0.054378589096550946,0.04983150303282652,0.6553864506845233,94,0.08793080654337393,0.02323947154737468,3.137522271912281,0.39609583271192683,0.38709983706251905,17.571858444394405,20,0.6801200678610582,-0.022651794483955934,0.02314438869999169,-5.99574648119207,-0.4749139635407299,-0.4641710092787159,-7.117859553285038,9,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_9_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""SHORT""}"
504,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_short_symbol_sol_usdt_abs_score_ge_1p5_alpha_zoo_range_expansion_breakout_5p0x_0p05alloc,alpha_zoo_range_expansion_breakout,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_short_symbol_sol_usdt_abs_score_ge_1.5,5.0,0.05,0.25,2500.0,2500.0,True,0.08094169551199615,0.03188970482604127,1.4716897315539412,0.24864588509744026,0.24096168799296008,2.5381763786630853,105,0.0015865082738275582,0.025834440917112626,0.13338996274785211,0.018563809671019567,0.01809630183055973,0.2501230648793193,29,51.01876671384691,0.00041142970597141115,0.013830352661825,0.1040578726401456,0.014671466808964475,0.014471323304184318,0.23404763404774812,16,0.0,0.0,True,False,False,True,False,False,False,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20;validation_return_0.0016_below_0.02,,"{""abs_factor_score_min"": 1.5, ""side"": ""SHORT"", ""symbol"": ""SOL/USDT""}"
