shadow_rank,shadow_family,selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_liquidation_count,locked_oos_account_wipeout_count,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
87,thin_sample_shadow,104,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.1,0.4,4000.0,4000.0,True,0.15816574413773776,0.032170579148573165,1.8307792185539398,0.24688135868491196,0.23918658763608805,4.9164717678000756,42,0.0288870948606903,0.0066669461078553835,2.0085727036790915,0.6496725305749406,0.6453698843364366,18.399308200008516,8,5.475308088283065,-0.0008584055713908301,0.0008584055713908301,-2.8029452799069166,-0.08394158892769572,-0.08386959480024891,-7.833420596344613,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
88,thin_sample_shadow,105,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_2p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,2.0,0.2,0.4,4000.0,4000.0,True,0.15816574413773776,0.032170579148573165,1.8307792185539398,0.24688135868491196,0.23918658763608805,4.9164717678000756,42,0.0288870948606903,0.0066669461078553835,2.0085727036790915,0.6496725305749406,0.6453698843364366,18.399308200008516,8,5.475308088283065,-0.0008584055713908301,0.0008584055713908301,-2.8029452799069166,-0.08394158892769572,-0.08386959480024891,-7.833420596344613,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
89,thin_sample_shadow,106,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.1,0.4,4000.0,4000.0,True,0.15816574413773776,0.032170579148573165,1.8307792185539398,0.24688135868491196,0.23918658763608805,4.9164717678000756,42,0.0288870948606903,0.0066669461078553835,2.0085727036790915,0.6496725305749406,0.6453698843364366,18.399308200008516,8,5.475308088283065,-0.0008584055713908301,0.0008584055713908301,-2.8029452799069166,-0.08394158892769572,-0.08386959480024891,-7.833420596344613,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
90,thin_sample_shadow,107,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_2p0x_0p2alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,2.0,0.2,0.4,4000.0,4000.0,True,0.15816574413773776,0.032170579148573165,1.8307792185539398,0.24688135868491196,0.23918658763608805,4.9164717678000756,42,0.0288870948606903,0.0066669461078553835,2.0085727036790915,0.6496725305749406,0.6453698843364366,18.399308200008516,8,5.475308088283065,-0.0008584055713908301,0.0008584055713908301,-2.8029452799069166,-0.08394158892769572,-0.08386959480024891,-7.833420596344613,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
91,thin_sample_shadow,110,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_6p0x_0p2alloc,alpha_zoo_range_sweep_blend,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_symbol_bnb_usdt_abs_score_ge_2,6.0,0.2,1.2000000000000002,12000.000000000002,12000.000000000002,True,0.09677798167411034,0.037380651542999375,1.1726045506570655,0.13672042392257477,0.13179388271722334,2.5889859507340462,36,0.05545033619338402,0.005473470409274039,2.846228643121945,0.6734875737400586,0.6698213265297971,44.79295328812667,7,1.7453091959009126,0.0005779253023820985,0.015737930405787654,0.12004190955807524,0.010073657371738924,0.009917575262464102,0.2890772412123225,5,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_36_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_5_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""side"": ""LONG"", ""symbol"": ""BNB/USDT""}"
92,thin_sample_shadow,113,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_eth_usdt_abs_score_ge_2_alpha_zoo_high_confidence_single_pair_4p0x_0p2alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_eth_usdt_abs_score_ge_2,4.0,0.2,0.8,8000.0,8000.0,True,0.19613363643990334,0.07712412450314483,1.2584514679624654,0.10144316928954811,0.09417964650670298,2.5430906049624684,45,0.018420802169804462,0.005168811216795954,2.196150343902736,0.24069031315398753,0.23945262772590659,14.893872546726373,8,10.647399316920481,0.00298768971420893,0.022724545327805774,0.3563198422610287,0.040004551932892915,0.03911566620323029,1.0435684936175178,8,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_45_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;validation_return_0.0184_below_0.02;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""ETH/USDT""}"
93,thin_sample_shadow,114,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_8p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,8.0,0.125,1.0,10000.0,10000.0,True,0.08731731077516924,0.0911899193924667,0.6520589966761486,0.09444973528818008,0.08655664207452184,0.9575324921537612,108,0.11595048157863652,0.013523812017173318,3.333991495548024,0.9394469334190948,0.9269115557821515,41.530828034410156,16,0.7530569048646121,-0.029763218602754882,0.04762754414618075,-3.4845827803428997,-0.4235405967195349,-0.40428547252900043,-4.436773353018623,15,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_16_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
94,thin_sample_shadow,115,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,5.0,0.2,1.0,10000.0,10000.0,True,0.08731731077516924,0.0911899193924667,0.6520589966761486,0.09444973528818008,0.08655664207452184,0.9575324921537612,108,0.11595048157863652,0.013523812017173318,3.333991495548024,0.9394469334190948,0.9269115557821515,41.530828034410156,16,0.7530569048646121,-0.029763218602754882,0.04762754414618075,-3.4845827803428997,-0.4235405967195349,-0.40428547252900043,-4.436773353018623,15,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_16_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
95,thin_sample_shadow,116,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_10p0x_0p1alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,10.0,0.1,1.0,10000.0,10000.0,True,0.08731731077516924,0.0911899193924667,0.6520589966761486,0.09444973528818008,0.08655664207452184,0.9575324921537612,108,0.11595048157863652,0.013523812017173318,3.333991495548024,0.9394469334190948,0.9269115557821515,41.530828034410156,16,0.7530569048646121,-0.029763218602754882,0.04762754414618075,-3.4845827803428997,-0.4235405967195349,-0.40428547252900043,-4.436773353018623,15,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_16_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
96,thin_sample_shadow,117,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_8p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,8.0,0.125,1.0,10000.0,10000.0,True,0.08731731077516924,0.0911899193924667,0.6520589966761486,0.09444973528818008,0.08655664207452184,0.9575324921537612,108,0.11595048157863652,0.013523812017173318,3.333991495548024,0.9394469334190948,0.9269115557821515,41.530828034410156,16,0.7530569048646121,-0.029763218602754882,0.04762754414618075,-3.4845827803428997,-0.4235405967195349,-0.40428547252900043,-4.436773353018623,15,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_16_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
97,thin_sample_shadow,118,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p2alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,5.0,0.2,1.0,10000.0,10000.0,True,0.08731731077516924,0.0911899193924667,0.6520589966761486,0.09444973528818008,0.08655664207452184,0.9575324921537612,108,0.11595048157863652,0.013523812017173318,3.333991495548024,0.9394469334190948,0.9269115557821515,41.530828034410156,16,0.7530569048646121,-0.029763218602754882,0.04762754414618075,-3.4845827803428997,-0.4235405967195349,-0.40428547252900043,-4.436773353018623,15,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_16_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
98,thin_sample_shadow,119,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_conservative_exit_10p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_1.5,10.0,0.1,1.0,10000.0,10000.0,True,0.08731731077516924,0.0911899193924667,0.6520589966761486,0.09444973528818008,0.08655664207452184,0.9575324921537612,108,0.11595048157863652,0.013523812017173318,3.333991495548024,0.9394469334190948,0.9269115557821515,41.530828034410156,16,0.7530569048646121,-0.029763218602754882,0.04762754414618075,-3.4845827803428997,-0.4235405967195349,-0.40428547252900043,-4.436773353018623,15,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_16_below_30;locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}"
99,thin_sample_shadow,120,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p075alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.075,0.375,3750.0,3750.0,True,0.14775623141234684,0.030180570542837102,1.8306461821390732,0.2467380104444418,0.23950947775536785,4.895740165104815,42,0.02708287726849834,0.006250364728574235,2.0086382481804677,0.6497407768287156,0.6457048857855335,18.34929751627366,8,5.455706568674321,-0.0008047552231789101,0.0008047552231789101,-2.802945279906918,-0.08394158892769571,-0.08387409081502294,-7.834860933633547,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
100,thin_sample_shadow,121,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_3p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.125,0.375,3750.0,3750.0,True,0.14775623141234684,0.030180570542837102,1.8306461821390732,0.2467380104444418,0.23950947775536785,4.895740165104815,42,0.02708287726849834,0.006250364728574235,2.0086382481804677,0.6497407768287156,0.6457048857855335,18.34929751627366,8,5.455706568674321,-0.0008047552231789101,0.0008047552231789101,-2.802945279906918,-0.08394158892769571,-0.08387409081502294,-7.834860933633547,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
101,thin_sample_shadow,122,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p075alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.075,0.375,3750.0,3750.0,True,0.14775623141234684,0.030180570542837102,1.8306461821390732,0.2467380104444418,0.23950947775536785,4.895740165104815,42,0.02708287726849834,0.006250364728574235,2.0086382481804677,0.6497407768287156,0.6457048857855335,18.34929751627366,8,5.455706568674321,-0.0008047552231789101,0.0008047552231789101,-2.802945279906918,-0.08394158892769571,-0.08387409081502294,-7.834860933633547,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
102,thin_sample_shadow,123,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_3p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,3.0,0.125,0.375,3750.0,3750.0,True,0.14775623141234684,0.030180570542837102,1.8306461821390732,0.2467380104444418,0.23950947775536785,4.895740165104815,42,0.02708287726849834,0.006250364728574235,2.0086382481804677,0.6497407768287156,0.6457048857855335,18.34929751627366,8,5.455706568674321,-0.0008047552231789101,0.0008047552231789101,-2.802945279906918,-0.08394158892769571,-0.08387409081502294,-7.834860933633547,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
103,thin_sample_shadow,124,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_family_crypto_residual_reversal_alpha_zoo_high_confidence_single_pair_7p0x_0p2alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_family_crypto_residual_reversal,7.0,0.2,1.4000000000000001,14000.000000000002,14000.000000000002,True,0.10160184844339315,0.1283931840330787,0.6459905831355196,0.08126573578931039,0.0720189885398387,0.7913336615845344,75,0.03566638840933889,0.011207127771388103,1.4013590129199132,0.3763445958116622,0.37217359873747397,13.654462932494608,8,2.848672180578556,-0.03661908648358292,0.052913156873041406,-2.474760160162357,-0.22242403507129246,-0.21124632513079328,-4.801278604134786,14,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_75_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_14_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""crypto_residual_reversal"", ""symbol"": ""BNB/USDT""}"
104,thin_sample_shadow,125,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_single_pair_7p0x_0p2alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,7.0,0.2,1.4000000000000001,14000.000000000002,14000.000000000002,True,0.09129442053382841,0.1385492307278626,0.5668082128323102,0.07871177563680185,0.06913339670563233,0.658931269803643,84,0.115142152569919,0.027312038407921218,2.531832342164499,0.4392309360883735,0.4275535763886038,20.39628679185342,19,0.7928844345548492,0.02115144858832596,0.01587918003139867,2.292420672363008,0.41474196449351647,0.4082591440457493,11.256047634126572,14,0.0,0.0,True,False,False,False,False,False,False,validation_trade_event_count_19_below_30;locked_oos_trade_event_count_14_below_20;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}"
105,thin_sample_shadow,134,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_eth_usdt_abs_score_ge_2_alpha_zoo_high_confidence_single_pair_6p0x_0p125alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_eth_usdt_abs_score_ge_2,6.0,0.125,0.75,7500.0,7500.0,True,0.18361828934569124,0.07230386672169828,1.2584514679624672,0.10144316928954826,0.0946030061419861,2.5395362332757188,45,0.017268053427346608,0.004845760515746162,2.196150343902734,0.2406903131539879,0.23952961002736523,14.866429082619328,8,10.633409846584303,0.0028205657319788635,0.0213120877091452,0.35631984226102603,0.04000455193289255,0.0391697625185508,1.0498850038381842,8,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_45_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;validation_return_0.0173_below_0.02;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""ETH/USDT""}"
106,thin_sample_shadow,135,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_eth_usdt_abs_score_ge_2_alpha_zoo_high_confidence_single_pair_5p0x_0p15alloc,alpha_zoo_high_confidence_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_eth_usdt_abs_score_ge_2,5.0,0.15,0.75,7500.0,7500.0,True,0.18361828934569124,0.07230386672169828,1.2584514679624672,0.10144316928954826,0.0946030061419861,2.5395362332757188,45,0.017268053427346608,0.004845760515746162,2.196150343902734,0.2406903131539879,0.23952961002736523,14.866429082619328,8,10.633409846584303,0.0028205657319788635,0.0213120877091452,0.35631984226102603,0.04000455193289255,0.0391697625185508,1.0498850038381842,8,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_45_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;validation_return_0.0173_below_0.02;primary_10bps_promotion_gate_failed,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""ETH/USDT""}"
107,thin_sample_shadow,136,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_7p0x_0p15alloc,alpha_zoo_range_sweep_blend,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,symbol_bnb_usdt_abs_score_ge_2,7.0,0.15,1.05,10500.0,10500.0,True,0.08277148836926407,0.09490144187054499,0.8090630091246993,0.08450022456161077,0.07717610127286836,0.8721836753773733,66,0.11485389067063312,0.0073140083729772865,4.206331778056272,1.1935560582222668,1.1848897645631966,75.940497540186,14,0.7206676925436347,-0.015410692076564536,0.026982750526512615,-2.1598770607839355,-0.2213847416019392,-0.21556812077752996,-4.2570329900320205,10,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_66_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_10_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 2.0, ""symbol"": ""BNB/USDT""}"
