candidate_name,variant_name,source,calendar_primary,calendar_rule_rejection_reasons,variant_gate_pass,params_json
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,side_long_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""filter_trade_count"": 20, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,family_crypto_residual_momentum_abs_score_ge_2.5,fresh_train_validation_trade_filter_grid,False,,True,"{""abs_factor_score_min"": 2.5, ""dominant_factor_family"": ""crypto_residual_momentum"", ""filter_trade_count"": 14, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""]}"
alpha_zoo_slow_residual_pair,side_long_family_volume_vwap_pressure,fresh_train_validation_trade_filter_grid,False,,True,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""filter_trade_count"": 48, ""round_trip_slippage_fee_bps"": 10.0, ""selection_inputs"": [""train"", ""validation""], ""side"": ""LONG""}"
